,Year,County,State,Deaths,Population,Crude Rate,% Gun Ownership,Poverty %,"Percent of adults with less than a high school diploma, 2000","Percent of adults with a high school diploma only, 2000","Percent of adults completing some college or associate's degree, 2000","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with less than a high school diploma, 2014-18","Percent of adults with a high school diploma only, 2014-18","Percent of adults completing some college or associate's degree, 2014-18","Percent of adults with a bachelor's degree or higher, 2014-18",# of Gun Laws,total_high_risk,total_dealer,total_ammo_regs,total_buyer,total_open_carry,total_background_checks,total_assault_large_mags,total_gun_trafficking,total_concealed_carry,total_syg,total_child_access_prev,total_preemption,total_immunity,total_domestic_violence,2013 Urbanization_Large Fringe Metro,2013 Urbanization_Medium Metro,2013 Urbanization_Micropolitan (Nonmetro),2013 Urbanization_NonCore (Nonmetro),2013 Urbanization_Small Metro,Education Year,Education Score
3380,2011,Shasta County,CA,35,177774,19.687918368265326,0.16,0.19399999999999998,0.16699999999999998,0.276,0.39,0.166,0.092,0.248,0.43799999999999994,0.222,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,0,0,1,0,2.553
3382,2011,Siskiyou County,CA,11,44507,24.71521333722785,0.16,0.244,0.162,0.282,0.37799999999999995,0.177,0.1,0.255,0.419,0.225,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,0,0,1,0,0,2.5679999999999996
3383,2011,Solano County,CA,49,416471,11.765525090582537,0.16,0.136,0.162,0.245,0.379,0.214,0.12,0.233,0.385,0.262,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.645
3384,2011,Sonoma County,CA,38,488116,7.785034704865236,0.16,0.122,0.151,0.204,0.36,0.285,0.12,0.188,0.344,0.349,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.779
3385,2011,Stanislaus County,CA,50,518522,9.642792398393896,0.16,0.233,0.29600000000000004,0.261,0.302,0.141,0.217,0.28600000000000003,0.32799999999999996,0.16899999999999998,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.288
3389,2011,Tulare County,CA,48,449253,10.68440277527362,0.16,0.256,0.38299999999999995,0.22899999999999998,0.272,0.115,0.302,0.26,0.295,0.14300000000000002,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.117
3391,2011,Ventura County,CA,52,831771,6.251720726017137,0.16,0.115,0.19899999999999998,0.19699999999999998,0.335,0.26899999999999996,0.156,0.18899999999999997,0.324,0.331,94.0,7.0,14.0,4.0,8.0,4.0,11.0,7.0,5.0,6.0,1.0,7.0,2.0,1.0,17.0,0,1,0,0,0,0,2.674
3394,2011,Adams County,CO,41,451443,9.081988202275813,0.36,0.161,0.212,0.308,0.307,0.174,0.17,0.284,0.31,0.23600000000000002,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,2.4450000000000003
3396,2011,Arapahoe County,CO,50,584948,8.547768348639538,0.36,0.12,0.09300000000000001,0.205,0.331,0.37,0.076,0.207,0.295,0.42200000000000004,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,2.976
3400,2011,Boulder County,CO,27,299378,9.018698768780604,0.36,0.138,0.07200000000000001,0.151,0.253,0.524,0.049,0.12300000000000001,0.22,0.608,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,3.229
3410,2011,Denver County,CO,66,619968,10.645710746361102,0.36,0.187,0.21100000000000002,0.2,0.244,0.345,0.129,0.17,0.222,0.479,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,2.723
3412,2011,Douglas County,CO,26,292167,8.899020080981082,0.36,0.043,0.03,0.131,0.32,0.519,0.02,0.122,0.27899999999999997,0.579,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,3.3280000000000003
3415,2011,El Paso County,CO,79,636963,12.402604232898929,0.36,0.132,0.087,0.22899999999999998,0.366,0.318,0.063,0.20199999999999999,0.35600000000000004,0.379,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.915
3417,2011,Garfield County,CO,10,56270,17.771459036786922,0.36,0.107,0.146,0.26899999999999996,0.34600000000000003,0.23800000000000002,0.122,0.285,0.292,0.3,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.674
3424,2011,Jefferson County,CO,63,539884,11.669173377984901,0.36,0.09,0.08199999999999999,0.226,0.327,0.365,0.055999999999999994,0.20600000000000002,0.297,0.441,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,2.975
3429,2011,Larimer County,CO,31,305525,10.146469192373782,0.36,0.138,0.077,0.213,0.315,0.395,0.042,0.192,0.302,0.46299999999999997,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,3.028
3433,2011,Mesa County,CO,26,147083,17.677093885765178,0.36,0.122,0.15,0.303,0.327,0.22,0.099,0.273,0.354,0.27399999999999997,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.617
3437,2011,Montrose County,CO,10,41011,24.383701933627563,0.36,0.166,0.193,0.33399999999999996,0.28600000000000003,0.187,0.11199999999999999,0.318,0.331,0.239,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,2.467
3445,2011,Pueblo County,CO,30,160545,18.68634962160142,0.36,0.19,0.187,0.31,0.32,0.183,0.106,0.287,0.38799999999999996,0.22,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,2.4989999999999997
3456,2011,Weld County,CO,21,258638,8.119456537709075,0.36,0.14400000000000002,0.204,0.26899999999999996,0.311,0.21600000000000003,0.11900000000000001,0.275,0.33799999999999997,0.267,17.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,2.5389999999999997
3458,2011,Fairfield County,CT,39,925899,4.212122488521966,0.163,0.094,0.156,0.235,0.21,0.39899999999999997,0.10099999999999999,0.217,0.209,0.474,71.0,8.0,12.0,0.0,6.0,4.0,10.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,11.0,0,1,0,0,0,0,2.852
3459,2011,Hartford County,CT,54,894705,6.035508910758294,0.163,0.124,0.17600000000000002,0.28600000000000003,0.24100000000000002,0.29600000000000004,0.105,0.26899999999999996,0.249,0.37799999999999995,71.0,8.0,12.0,0.0,6.0,4.0,10.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,11.0,0,0,0,0,0,0,2.6550000000000002
3460,2011,Litchfield County,CT,10,188789,5.29691878234431,0.163,0.078,0.141,0.314,0.27,0.275,0.07400000000000001,0.297,0.278,0.35100000000000003,71.0,8.0,12.0,0.0,6.0,4.0,10.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,11.0,0,0,1,0,0,0,2.6790000000000003
3462,2011,New Haven County,CT,72,861113,8.361271981725976,0.163,0.129,0.17,0.308,0.24600000000000002,0.276,0.099,0.309,0.243,0.349,71.0,8.0,12.0,0.0,6.0,4.0,10.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,11.0,0,1,0,0,0,0,2.628
3463,2011,New London County,CT,18,273502,6.581304707095378,0.163,0.09,0.14,0.32,0.278,0.262,0.081,0.298,0.28800000000000003,0.33299999999999996,71.0,8.0,12.0,0.0,6.0,4.0,10.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,11.0,0,1,0,0,0,0,2.662
3467,2011,New Castle County,DE,56,541971,10.332656175330413,0.309,0.12,0.145,0.29600000000000004,0.263,0.295,0.085,0.306,0.25,0.359,25.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,4.0,1,0,0,0,0,0,2.7060000000000004
3468,2011,Sussex County,DE,12,200330,5.9901163080916495,0.309,0.124,0.235,0.35600000000000004,0.243,0.166,0.12300000000000001,0.32799999999999996,0.284,0.265,25.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,4.0,0,1,0,0,0,0,2.3400000000000003
3470,2011,Alachua County,FL,21,249365,8.421390331441861,0.325,0.235,0.11900000000000001,0.203,0.29100000000000004,0.387,0.076,0.217,0.281,0.425,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.946
3472,2011,Bay County,FL,37,169856,21.78315749811605,0.325,0.14400000000000002,0.19,0.306,0.327,0.177,0.09699999999999999,0.314,0.361,0.228,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.491
3474,2011,Brevard County,FL,83,543566,15.269534886287957,0.325,0.142,0.13699999999999998,0.289,0.33899999999999997,0.23600000000000002,0.08,0.28600000000000003,0.341,0.293,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.6759999999999997
3475,2011,Broward County,FL,165,1780172,9.26876728765535,0.325,0.149,0.18,0.284,0.29100000000000004,0.245,0.11199999999999999,0.27399999999999997,0.295,0.319,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.601
3477,2011,Charlotte County,FL,23,160511,14.32923600251696,0.325,0.132,0.179,0.35700000000000004,0.289,0.17600000000000002,0.09699999999999999,0.33799999999999997,0.33299999999999996,0.23199999999999998,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.464
3478,2011,Citrus County,FL,31,140031,22.13795516707015,0.325,0.17300000000000001,0.217,0.38,0.271,0.132,0.11900000000000001,0.38299999999999995,0.321,0.17600000000000002,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.318
3479,2011,Clay County,FL,25,192370,12.995789364245985,0.325,0.109,0.136,0.317,0.34600000000000003,0.201,0.08900000000000001,0.316,0.355,0.24100000000000002,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.612
3480,2011,Collier County,FL,22,328134,6.70457800776512,0.325,0.162,0.182,0.262,0.276,0.27899999999999997,0.136,0.254,0.248,0.36200000000000004,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.65
3481,2011,Columbia County,FL,12,67485,17.781729273171816,0.325,0.217,0.253,0.349,0.289,0.109,0.133,0.361,0.35,0.156,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,1,0,0,0,2.254
3484,2011,Duval County,FL,148,870709,16.99764215139616,0.325,0.177,0.17300000000000001,0.29100000000000004,0.317,0.21899999999999997,0.105,0.27899999999999997,0.325,0.292,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,2.582
3485,2011,Escambia County,FL,34,299114,11.366903588598326,0.325,0.185,0.179,0.28300000000000003,0.327,0.21,0.092,0.273,0.371,0.264,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.5660000000000003
3495,2011,Hernando County,FL,29,173094,16.753902503841843,0.325,0.166,0.215,0.377,0.28,0.127,0.126,0.364,0.335,0.175,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.317
3496,2011,Highlands County,FL,13,98630,13.180573861908142,0.325,0.188,0.255,0.34600000000000003,0.263,0.136,0.153,0.38,0.298,0.17,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.2800000000000002
3497,2011,Hillsborough County,FL,123,1267775,9.702037033385261,0.325,0.17600000000000002,0.192,0.267,0.29,0.251,0.11599999999999999,0.271,0.28600000000000003,0.327,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,2.5999999999999996
3499,2011,Indian River County,FL,17,138894,12.239549584575286,0.325,0.139,0.184,0.29100000000000004,0.294,0.231,0.113,0.297,0.306,0.28300000000000003,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.572
3500,2011,Jackson County,FL,11,49292,22.315994481863182,0.325,0.205,0.309,0.327,0.23600000000000002,0.128,0.193,0.374,0.298,0.134,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,1,0,0,2.1830000000000003
3503,2011,Lake County,FL,42,301019,13.952607642706939,0.325,0.139,0.20199999999999999,0.34299999999999997,0.289,0.166,0.107,0.32899999999999996,0.337,0.22699999999999998,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.419
3504,2011,Lee County,FL,94,631330,14.889202160518272,0.325,0.153,0.177,0.325,0.28600000000000003,0.21100000000000002,0.12,0.308,0.294,0.278,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.529
3505,2011,Leon County,FL,37,277971,13.310741048526644,0.325,0.22699999999999998,0.109,0.18899999999999997,0.285,0.41700000000000004,0.064,0.191,0.28800000000000003,0.457,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,3.01
3509,2011,Manatee County,FL,42,327142,12.83846158548887,0.325,0.159,0.18600000000000003,0.319,0.28800000000000003,0.20800000000000002,0.10800000000000001,0.304,0.295,0.293,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.5200000000000005
3510,2011,Marion County,FL,62,332529,18.644990361742888,0.325,0.17600000000000002,0.218,0.359,0.28600000000000003,0.13699999999999998,0.127,0.375,0.305,0.19399999999999998,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.342
3511,2011,Martin County,FL,20,147495,13.559781687514832,0.325,0.127,0.147,0.28300000000000003,0.307,0.263,0.095,0.252,0.324,0.33,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.686
3512,2011,Miami-Dade County,FL,272,2554766,10.646767649170217,0.325,0.209,0.321,0.223,0.239,0.217,0.185,0.27699999999999997,0.249,0.28800000000000003,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,2.352
3513,2011,Monroe County,FL,18,73873,24.366141892166286,0.325,0.138,0.151,0.289,0.305,0.255,0.087,0.273,0.307,0.33299999999999996,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,1,0,0,0,2.664
3514,2011,Nassau County,FL,15,74195,20.21699575443089,0.325,0.114,0.19,0.344,0.27699999999999997,0.18899999999999997,0.086,0.327,0.304,0.282,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.465
3515,2011,Okaloosa County,FL,17,183482,9.265214026444012,0.325,0.13699999999999998,0.12,0.271,0.366,0.242,0.08199999999999999,0.247,0.365,0.306,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.7279999999999998
3517,2011,Orange County,FL,135,1169107,11.547274971409802,0.325,0.185,0.182,0.258,0.299,0.261,0.115,0.245,0.301,0.33799999999999997,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,2.6390000000000002
3518,2011,Osceola County,FL,26,276163,9.41472970673117,0.325,0.16,0.209,0.33899999999999997,0.294,0.157,0.132,0.319,0.34299999999999997,0.205,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.397
3519,2011,Palm Beach County,FL,149,1335187,11.159485525248524,0.325,0.158,0.16399999999999998,0.26899999999999996,0.29,0.27699999999999997,0.11800000000000001,0.245,0.28,0.35700000000000004,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.6799999999999997
3520,2011,Pasco County,FL,70,466457,15.006742314940068,0.325,0.157,0.22399999999999998,0.368,0.27699999999999997,0.131,0.11,0.331,0.325,0.23399999999999999,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.315
3521,2011,Pinellas County,FL,120,917398,13.080473251522239,0.325,0.15,0.16,0.297,0.314,0.22899999999999998,0.08900000000000001,0.28300000000000003,0.319,0.31,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,2.612
3522,2011,Polk County,FL,67,609492,10.992761184724328,0.325,0.192,0.252,0.337,0.261,0.149,0.152,0.354,0.294,0.2,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.305
3524,2011,St. Johns County,FL,21,195823,10.723970115869944,0.325,0.094,0.128,0.245,0.29600000000000004,0.331,0.054000000000000006,0.214,0.294,0.43700000000000006,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.83
3525,2011,St. Lucie County,FL,48,280379,17.119684427150393,0.325,0.203,0.223,0.327,0.299,0.151,0.139,0.337,0.321,0.203,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.378
3526,2011,Santa Rosa County,FL,24,154104,15.57389814670612,0.325,0.113,0.146,0.292,0.33399999999999996,0.22899999999999998,0.084,0.272,0.363,0.281,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.6479999999999997
3527,2011,Sarasota County,FL,52,382213,13.604979422468624,0.325,0.11699999999999999,0.129,0.301,0.295,0.27399999999999997,0.07200000000000001,0.29100000000000004,0.29100000000000004,0.34700000000000003,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.7119999999999997
3528,2011,Seminole County,FL,44,425071,10.351211915185933,0.325,0.115,0.113,0.244,0.33299999999999996,0.31,0.057,0.217,0.34299999999999997,0.382,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1,0,0,0,0,0,2.84
3533,2011,Volusia County,FL,83,494804,16.774318720139693,0.325,0.174,0.18,0.32299999999999995,0.321,0.17600000000000002,0.1,0.322,0.342,0.23600000000000002,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,1,0,0,0,0,2.493
3535,2011,Walton County,FL,11,55793,19.715734948828704,0.325,0.14300000000000002,0.24,0.32299999999999995,0.27399999999999997,0.162,0.115,0.276,0.325,0.284,21.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0,0,0,0,1,0,2.356
3544,2011,Bartow County,GA,16,100421,15.93292239670985,0.42100000000000004,0.191,0.282,0.342,0.235,0.141,0.17,0.33,0.306,0.195,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.235
3547,2011,Bibb County,GA,31,156433,19.816790574878702,0.42100000000000004,0.254,0.228,0.317,0.242,0.213,0.14300000000000002,0.316,0.285,0.257,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.44
3552,2011,Bulloch County,GA,14,72881,19.209396138911377,0.42100000000000004,0.31,0.221,0.297,0.228,0.254,0.131,0.273,0.322,0.27399999999999997,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,2.515
3558,2011,Carroll County,GA,14,111159,12.59457173958024,0.42100000000000004,0.195,0.289,0.342,0.203,0.165,0.163,0.332,0.3,0.20600000000000002,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.242
3561,2011,Chatham County,GA,47,271544,17.30842883657897,0.42100000000000004,0.225,0.198,0.26899999999999996,0.28300000000000003,0.25,0.10400000000000001,0.243,0.321,0.332,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.585
3564,2011,Cherokee County,GA,21,218286,9.620406256012755,0.42100000000000004,0.096,0.156,0.273,0.302,0.27,0.086,0.228,0.316,0.37,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.688
3565,2011,Clarke County,GA,11,117344,9.374147804745023,0.42100000000000004,0.392,0.19,0.21600000000000003,0.196,0.39799999999999996,0.129,0.21100000000000002,0.233,0.42700000000000005,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.802
3567,2011,Clayton County,GA,35,261532,13.382683572182371,0.42100000000000004,0.252,0.19899999999999998,0.319,0.315,0.166,0.153,0.32899999999999996,0.32299999999999995,0.195,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.446
3569,2011,Cobb County,GA,50,697553,7.167914122654479,0.42100000000000004,0.132,0.11199999999999999,0.20800000000000002,0.28300000000000003,0.39799999999999996,0.08199999999999999,0.187,0.266,0.465,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.9690000000000003
3572,2011,Columbia County,GA,16,128112,12.489072061945796,0.42100000000000004,0.08199999999999999,0.121,0.258,0.302,0.32,0.07400000000000001,0.249,0.326,0.35100000000000003,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2.823
3574,2011,Coweta County,GA,14,129629,10.800052457397651,0.42100000000000004,0.139,0.184,0.32799999999999996,0.282,0.20600000000000002,0.11199999999999999,0.28600000000000003,0.303,0.298,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.51
3580,2011,DeKalb County,GA,95,699893,13.573503378373552,0.42100000000000004,0.198,0.149,0.203,0.284,0.363,0.11,0.20800000000000002,0.248,0.434,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.859
3583,2011,Dougherty County,GA,11,94788,11.604844495083766,0.42100000000000004,0.31,0.263,0.28300000000000003,0.276,0.17800000000000002,0.175,0.29,0.321,0.214,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.369
3584,2011,Douglas County,GA,14,133355,10.498294027220577,0.42100000000000004,0.162,0.18899999999999997,0.34600000000000003,0.273,0.192,0.12,0.307,0.301,0.271,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.468
3593,2011,Floyd County,GA,15,95989,15.626790569752783,0.42100000000000004,0.20600000000000002,0.285,0.332,0.22399999999999998,0.158,0.19,0.331,0.275,0.204,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.253
3594,2011,Forsyth County,GA,11,181840,6.049274087109547,0.42100000000000004,0.08,0.14300000000000002,0.235,0.276,0.34600000000000003,0.07200000000000001,0.166,0.245,0.517,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.825
3596,2011,Fulton County,GA,132,949599,13.900604360366849,0.42100000000000004,0.2,0.16,0.19399999999999998,0.233,0.414,0.079,0.183,0.22399999999999998,0.514,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2.9029999999999996
3599,2011,Glynn County,GA,12,80386,14.92797253253054,0.42100000000000004,0.196,0.17800000000000002,0.293,0.292,0.23800000000000002,0.121,0.27,0.313,0.29600000000000004,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2.592
3603,2011,Gwinnett County,GA,63,824941,7.636909791124457,0.42100000000000004,0.157,0.127,0.22,0.312,0.341,0.12300000000000001,0.228,0.28800000000000003,0.361,11.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2.867
